,Unnamed: 0,text,labels,txt_len
5827,5827,"To evaluate the diagnostic and prognostic value of MEFV - gene analysis , we investigated 90 Armenian FMF patients from 77 unrelated families that were not selected through genetic - linkage analysis .",O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O,13
5828,5828,"Eight mutations , one of which ( R408Q ) is new , were found to account for 93 % of the 163 independent FMF alleles , with both FMF alleles identified in 89 % of the patients .",O O O O O O O O O O O O O O O O O O O O O O O B O O O O B O O O O O O O O O,13
5829,5829,"In several instances , family studies provided molecular evidence for pseudodominant transmission and incomplete penetrance of the disease phenotype .",O O O O O O O O O O O O O O O O O O O O,13
5830,5830,"The M694V homozygous genotype was found to be associated with a higher prevalence of renal amyloidosis and arthritis , compared with other genotypes ( P = . 0002 and P = . 006 , respectively ) .",O O O O O O O O O O O O O O B I O B O O O O O O O O O O O O O O O O O O O,13
5831,5831,The demonstration of both the diagnostic and prognostic value of MEFV analysis and particular modes of inheritance should lead to new ways for management of FMF - including genetic counseling and therapeutic decisions in affected families .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
5832,5832,"Noninvasive test for fragile X syndrome , using hair root analysis .",O O O B I I O O O O O O,13
5833,5833,"Identification of the FMR1 gene and the repeat - amplification mechanism causing fragile X syndrome led to development of reliable DNA - based diagnostic methods , including Southern blot hybridization and PCR .",O O O O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O,13
5834,5834,Both methods are performed on DNA isolated from peripheral blood cells and measure the repeat size in FMR1 .,O O O O O O O O O O O O O O O O O O O,13
5835,5835,"Using an immunocytochemical technique on blood smears , we recently developed a novel test for identification of patients with fragile X syndrome .",O O O O O O O O O O O O O O O O O O O B I I O,13
5836,5836,"This method , also called "" antibody test , "" uses monoclonal antibodies against the FMR1 gene product ( FMRP ) and is based on absence of FMRP in patients cells .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
5837,5837,"Here we describe a new diagnostic test to identify male patients with fragile X syndrome , on the basis of lack of FMRP in their hair roots .",O O O O O O O O O O O O B I I O O O O O O O O O O O O O,13
5838,5838,"Expression of FMRP in hair roots was studied by use of an FMRP - specific antibody test , and the percentage of FMRP - expressing hair roots in controls and in male fragile X patients was determined .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I O O O O,13
5839,5839,"Control individuals showed clear expression of FMRP in nearly every hair root , whereas male fragile X patients lacked expression of FMRP in almost all their hair roots .",O O O O O O O O O O O O O O O B I O O O O O O O O O O O O,13
5840,5840,"Mentally retarded female patients with a full mutation showed FMRP expression in only some of their hair roots ( < 55 % ) , and no overlap with normal female controls was observed .",B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
5841,5841,"The advantages of this test are ( 1 ) plucking of hair follicles does no appreciable harm to the mentally retarded patient , ( 2 ) hairs can be sent in a simple envelope to a diagnostic center , and ( 3 ) the result of the test is available within 5 h of plucking .",O O O O O O O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
5842,5842,"In addition , this test enabled us to identify two fragile X patients who did not show the full mutation by analysis of DNA isolated from blood cells . .",O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O,13
5843,5843,"In Swedish families with hereditary prostate cancer , linkage to the HPC1 locus on chromosome 1q24 - 25 is restricted to families with early - onset prostate cancer .",O O O O B I I O O O O O O O O O O O O O O O O O O O B I O,13
5844,5844,"Prostate cancer clusters in some families , and an estimated 5 % - 10 % of all cases are estimated to result from inheritance of prostate cancer - susceptibility genes .",B I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
5845,5845,We previously reported evidence of linkage to the 1q24 - 25 region ( HPC1 ) in 91 North American and Swedish families each with multiple cases of prostate cancer ( Smith et al . 1996 ) .,O O O O O O O O O O O O O O O O O O O O O O O O O O O B I O O O O O O O O,13
5846,5846,"In the present report we analyze 40 ( 12 original and 28 newly identified ) Swedish families with hereditary prostate cancer ( HPC ) that , on the basis of 40 markers spanning a 25 - cM interval within 1q24 - 25 , have evidence of linkage .",O O O O O O O O O O O O O O O O O O B I I O B O O O O O O O O O O O O O O O O O O O O O O O O O,13
5847,5847,"In the complete set of families , a maximum two - point LOD score of 1 .",O O O O O O O O O O O O O O O O O,13
5848,5848,"10 was observed at D1S413 ( at a recombination fraction [ theta ] of . 1 ) , with a maximum NPL ( nonparametric linkage ) Z score of 1 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
5849,5849,64 at D1S202 ( P = . 05 ) .,O O O O O O O O O O,13
5850,5850,"The evidence of linkage to this region originated almost exclusively from the subset of 12 early - onset ( age < 65 years ) families , which yielded a maximum LOD score of 2 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
5851,5851,38 at D1S413 ( straight theta = 0 ) and an NPL Z score of 1 .,O O O O O O O O O O O O O O O O O,13
5852,5852,95 at D1S422 ( P = . 03 ) .,O O O O O O O O O O,13
5853,5853,"Estimates from heterogeneity tests suggest that , within Sweden , as many as 50 % of early - onset families had evidence of linkage to the HPC1 region .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
5854,5854,"These results are consistent with the hypothesis of linkage to HPC1 in a subset of families with prostate cancer , particularly those with an early age at diagnosis .",O O O O O O O O O O O O O O O O O B I O O O O O O O O O O,13
5855,5855,Molecular basis of feline beta - glucuronidase deficiency : an animal model of mucopolysaccharidosis VII .,O O O O B I I I O O O O O B I O,13
5856,5856,"A family of domestic cats was found that exhibited clinical and biochemical abnormalities consistent with mucopolysaccharidosis VII , an autosomal recessive lysosomal storage disorder caused by beta - glucuronidase deficiency .",O O O O O O O O O O O O O O O B I O O B I I I I O O B I I I O,13
5857,5857,beta - Glucuronidase activity was undetectable in affected cat fibroblasts and restored by retroviral gene transfer of rat beta - glucuronidase cDNA .,O O O O O O O O O O O O O O O O O O O O O O O,13
5858,5858,beta - Glucuronidase mRNA was normal in affected cat testis by Northern blot analysis .,O O O O O O O O O O O O O O O,13
5859,5859,"Normal feline beta - glucuronidase cDNA was cloned and characterized , and amplified from affected cat fibroblasts by reverse transcription coupled polymerase chain reaction .",O O O O O O O O O O O O O O O O O O O O O O O O O,13
5860,5860,"There was a G - to - A transition in the affected cat cDNA that predicted an E351K substitution , destroyed a BssSI site , and eliminated GUSB enzymatic activity in expression studies .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
5861,5861,Multiple species comparison and the crystal structure of human beta - glucuronidase indicated that E351 is a highly conserved residue most likely essential in maintenance of the enzymes conformation .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
5862,5862,BssSI digestion of polymerase chain reaction products amplified from genomic DNA indicated that affected cats were homozygous and cats with half - normal beta - glucuronidase activity were heterozygous for the missense mutation .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
5863,5863,"Carriers identified in this manner produced affected kittens in prospective breedings , and a feline MPS VII breeding colony has been established . .",O O O O O O O O O O O O O O O B I O O O O O O O,13
5864,5864,A common molecular basis for rearrangement disorders on chromosome 22q11 .,O O O O O B I O O O O,13
5865,5865,The chromosome 22q11 region is susceptible to rearrangements that are associated with congenital anomaly disorders and malignant tumors .,O O O O O O O O O O O O B I I O B I O,13
5866,5866,"Three congenital anomaly disorders , cat - eye syndrome , der ( ) syndrome and velo - cardio - facial syndrome / DiGeorge syndrome ( VCFS / DGS ) are associated with tetrasomy , trisomy or monosomy , respectively , for part of chromosome 22q11 .",O B I I O B I I I O B I I I O B I I I I I O B I O B O B O O O O O O O O O O O O O O O O O O,13
5867,5867,VCFS / DGS is the most common syndrome associated with 22q11 rearrangements .,B O B O O O O O O O O O O,13
5868,5868,"In order to determine whether there are particular regions on 22q11 that are prone to rearrangements , the deletion end - points in a large number of VCFS / DGS patients were defined by haplotype analysis .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B O B O O O O O O O,13
5869,5869,"Most VCFS / DGS patients have a similar 3 Mb deletion , some have a nested distal deletion breakpoint resulting in a 1 .",O B O B O O O O O O O O O O O O O O O O O O O O,13
5870,5870,5 Mb deletion and a few rare patients have unique deletions or translocations .,O O O O O O O O O O O O O O,13
5871,5871,The high prevalence of the disorder in the population and the fact that most cases occur sporadically suggest that sequences at or near the breakpoints confer susceptibility to chromosome rearrangements .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
5872,5872,"To investigate this hypothesis , we developed hamster - human somatic hybrid cell lines from VCFS / DGS patients with all three classes of deletions and we now show that the breakpoints occur within similar low copy repeats , termed LCR22s .",O O O O O O O O O O O O O O O B O B O O O O O O O O O O O O O O O O O O O O O O O O,13
5873,5873,"To support this idea further , we identified a family that carries an interstitial duplication of the same 3 Mb region that is deleted in VCFS / DGS patients .",O O O O O O O O O O O O O O O O O O O O O O O O O B O B O O,13
5874,5874,"We present models to explain how the LCR22s can mediate different homologous recombination events , thereby generating a number of rearrangements that are associated with congenital anomaly disorders .",O O O O O O O O O O O O O O O O O O O O O O O O O B I I O,13
5875,5875,We identified five additional copies of the LCR22 on 22q11 that may mediate other rearrangements leading to disease .,O O O O O O O O O O O O O O O O O O O,13
5876,5876,Functional consequences of mutations in the early growth response 2 gene ( EGR2 ) correlate with severity of human myelinopathies .,O O O O O O O O O O O O O O O O O O O B O,13
5877,5877,The early growth response 2 gene ( EGR2 ) is a Cys2His2zinc finger transcription factor which is thought to play a role in the regulation of peripheral nervous system myelination .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,13
